-922,310,-219
-866,738,-361
-786,1050,-331
-610,1170,-384
-520,1234,-382
-306,1030,-399
-18,718,-383
248,300,-461
552,-302,-382
870,-846,-339
1196,-2104,-317
1492,-2720,-262
2152,-3270,-290
2380,-3750,-228
2650,-4020,-202
2866,-4196,-203
3076,-4238,-154
3194,-4170,-129
3326,-3950,-72
3386,-3514,15
3386,-3020,132
3340,-1964,118
3280,-1224,178
3242,-620,240
2984,-12,308
2884,460,426
2726,824,501
2498,1076,593
2322,1164,642
2058,1148,731
1800,962,802
1650,604,919
1498,56,988
1326,-534,1079
1144,-1922,1150
970,-2610,1261
590,-3322,1333
338,-3958,1471
138,-4476,1481
-118,-4944,1581
-236,-5200,1641
-446,-5348,1736
-658,-5312,1832
-902,-5198,1888
-1144,-4824,1993
-1378,-3630,2060
-1584,-3204,2045
-2020,-2526,2120
-2016,-1948,2197
-2130,-1368,2187
-2144,-788,2227
-2120,-358,2279
-2038,-46,2273
-2034,110,2280
-1898,102,2319
-1668,-6,2313
-1450,-328,2339
-1186,-732,2272
-836,-1796,2249
-212,-2466,2260
164,-3084,2282
480,-3648,2214
782,-4136,2185
1126,-4596,2133
1468,-4902,2104
1720,-5134,2062
1914,-5214,2007
2114,-5132,1917
2288,-4872,1822
2388,-4458,1751
2436,-3372,1648
2468,-2690,1581
2464,-2010,1526
2410,-1326,1517
2396,-696,1405
2322,-196,1305
2202,344,1288
2092,646,1219
1962,862,1113
1790,964,1135
1694,812,851
1622,538,816
1520,-474,763
1406,-1034,659
1218,-1634,507
1074,-2310,546
944,-2926,468
858,-3526,429
684,-3970,363
604,-4440,409
402,-4656,293
298,-4804,25
150,-4712,132
-38,-4248,62
-208,-3726,110
-628,-3136,-3
-672,-2526,-76
-812,-1772,-60
-912,-1114,-203
-932,-500,-217
-976,86,-234
-900,514,-294
-832,860,-304
-724,1140,-273
-616,1200,-351
-400,800,-377
-132,432,-297
362,-72,-336
752,-650,-409
1092,-1280,-363
1398,-1906,-310
1714,-2522,-337
2046,-3088,-352
2326,-3590,-295
2538,-3958,-243
2798,-4208,-181
3024,-4320,-83
3210,-4102,-83
3270,-3770,-38
3400,-3318,38
3378,-2740,69
3332,-2192,210
3224,-1542,281
3192,-928,354
2990,-306,340
2886,216,430
2724,614,532
2570,978,605
2338,1132,707
2154,1060,833
1948,756,851
1596,322,901
1412,-252,977
1244,-952,1082
1058,-1602,1171
866,-2332,1265
676,-3076,1264
454,-3684,1417
280,-4318,1506
34,-4742,1657
-156,-5102,1647
-362,-5384,1747
-832,-5288,1825
-1034,-4996,1912
-1208,-4598,1974
-1522,-4076,2051
-1638,-3468,2077
-1872,-2872,2117
-1982,-2258,2141
-2130,-1568,2191
-2136,-1006,2157
-2130,-520,2244
-2090,-226,2259
-2064,182,2339
-1668,76,2340
-1538,-204,2274
-1268,-536,2319
-1030,-1004,2268
-706,-1532,2205
-348,-2164,2249
-14,-2774,2222
348,-3396,2220
622,-3938,2190
996,-4408,2105
1268,-4842,2030
1536,-5186,2036
1796,-5146,1987
2210,-5002,1941
2328,-4660,1833
2400,-4174,1759
2426,-3610,1734
2454,-3000,1655
2470,-2304,1649
2470,-1606,1556
2434,-1022,1398
2388,-396,1326
2252,532,1244
2196,794,1148
1908,910,1098
1714,886,1001
1640,742,927
1554,354,868
1446,-120,758
1332,-694,714
1264,-1370,655
1090,-2014,639
1006,-2632,500
890,-3210,378
786,-4304,339
620,-4564,308
340,-4756,239
162,-4768,175
118,-4644,107
-134,-4348,8
-276,-3928,16
-484,-3360,-28
-638,-2790,-145
-752,-2086,-127
-882,-1384,-199
-918,-698,-276
-940,314,-313
-916,788,-328
-578,1044,-348
-646,1258,-368
-508,1146,-422
-254,926,-429
-92,666,-385
266,172,-438
574,-342,-425
906,-950,-405
1212,-1586,-414
1578,-2224,-359
1872,-3374,-259
2170,-3768,-240
2660,-4032,-245
2940,-4274,-247
3072,-4266,-178
3242,-4142,-149
3350,-3854,-53
3406,-3484,-21
3358,-2966,70
3342,-2394,82
3256,-1786,259
3204,-1160,372
3090,254,390
2960,502,463
2774,822,460
2448,1098,584
2202,1190,685
2006,1148,740
1854,886,822
1690,496,909
1462,-20,950
1320,-606,991
1140,-1338,1208
962,-2010,1280
768,-3406,1378
548,-4046,1504
130,-4526,1570
-102,-4970,1571
-290,-5234,1670
-512,-5404,1750
-698,-5310,1849
-964,-5102,1920
-1168,-4758,1913
-1438,-4296,2073
-1586,-3754,2095
-1792,-3152,2079
-1942,-1848,2200
-2050,-1270,2164
-2154,-784,2217
-2148,-368,2288
-2046,-20,2257
-2010,82,2288
-1834,108,2308
-1648,-44,2377
-1422,-406,2352
-1124,-868,2364
-794,-1318,2286
-524,-1916,2242
-200,-3130,2249
128,-3740,2224
824,-4252,2175
1148,-4658,2103
1408,-4974,2156
1710,-5242,2066
1974,-5192,2004
2136,-5084,1940
2278,-4814,1897
2344,-4382,1753
2464,-3812,1741
2448,-3276,1657
2486,-1920,1570
2478,-1226,1524
2398,-614,1427
2278,-46,1368
2188,440,1330
2124,696,1225
1940,892,1165
1802,910,1120
1672,822,1056
1576,532,977
1494,58,710
1380,-1030,704
1302,-1690,686
1136,-2324,518
956,-2988,467
812,-3550,495
670,-4020,410
572,-4384,382
452,-4640,296
368,-4758,236
170,-4700,69
16,-4510,58
-178,-3740,33
-598,-3160,5
-624,-2498,-68
-728,-1826,-143
-848,-1126,-219
-922,-488,-236
-878,86,-349
-860,544,-267
-812,914,-338
-718,1130,-368
-542,1200,-435
-398,876,-395
-122,502,-341
408,18,-356
768,-624,-415
1106,-1192,-367
1462,-1820,-358
1742,-2486,-327
2028,-3042,-299
2318,-3508,-242
2578,-3966,-249
2828,-4166,-136
2984,-4244,-125
3200,-4234,0
3286,-3718,-26
3418,-3302,72
3364,-2754,160
3336,-2108,178
3276,-1482,236
3212,-864,304
3064,-304,382
2960,270,365
2772,654,448
2610,968,545
2362,1140,682
2146,1072,844
1708,740,869
1574,308,990
1412,-208,960
1186,-834,1049
1060,-1548,1148
884,-2274,1223
666,-3012,1306
456,-3654,1344
214,-4264,1454
102,-4738,1636
-170,-5276,1776
-354,-5352,1780
-788,-5242,1787
-1016,-4962,1882
-1214,-4584,1896
-1430,-4118,2017
-1630,-3548,2041
-1840,-2930,2143
-2002,-2284,2114
-2070,-1662,2152
-2072,-1102,2226
-2112,-236,2216
-2100,-54,2264
-1946,130,2324
-1814,106,2299
-1616,-122,2323
-1374,-422,2366
-1044,-892,2342
-766,-1404,2302
-434,-2012,2242
-130,-2596,2178
240,-3246,2185
616,-4306,2186
1164,-4680,2171
1494,-4972,2104
1732,-5150,2059
1980,-5206,2030
2120,-5044,1923
2286,-4734,1869
2416,-4324,1820
2478,-3760,1795
2460,-3168,1714
2468,-2536,1616
2448,-1774,1577
2392,-492,1408
2354,50,1382
2222,488,1266
2022,752,1187
1906,934,1118
1778,948,1034
1684,818,965
1594,484,935
1444,16,835
1306,-528,704
1262,-1170,581
1114,-2456,542
1008,-3072,491
772,-3658,460
620,-4094,415
526,-4456,346
392,-4666,293
218,-4744,246
150,-4680,172
-64,-4378,91
-268,-4036,84
-386,-3588,-31
-600,-2520,-51
-722,-1644,-128
-884,-994,-178
-912,-388,-242
-910,220,-255
-926,612,-304
-880,1024,-335
-718,1124,-303
-608,1142,-339
-380,1012,-318
-126,768,-321
186,336,-367
496,-708,-310
768,-1336,-374
1406,-1976,-296
1782,-2590,-337
2008,-3168,-300
2364,-3616,-242
2600,-3968,-217
2870,-4180,-142
3046,-4294,-140
3198,-4228,-89
3324,-4030,-27
3416,-3156,67
3442,-2654,75
3288,-2062,137
3280,-1426,234
3162,-820,310
3016,-224,418
2932,298,452
2688,722,531
2534,1042,603
2304,1124,604
2104,1146,829
1906,968,878
1724,226,973
1340,-368,1052
1186,-1012,1078
1042,-1730,1237
820,-2398,1282
638,-3126,1312
396,-3794,1450
200,-4350,1528
42,-4836,1609
-182,-5178,1623
-394,-5348,1809
-572,-5132,1869
-806,-4924,1928
-1238,-4530,1972
-1498,-4070,2059
-1694,-3460,2114
-1888,-2818,2076
-2044,-2174,2158
-2114,-1550,2175
-2166,-1004,2187
-2156,-528,2229
-2108,-210,2502
-2046,90,2314
-1912,90,2362
-1782,-202,2385
-1268,-564,2276
-1006,-1090,2349
-660,-1610,2264
-336,-2230,2242
26,-2834,2235
366,-3450,2315
654,-3964,2151
980,-4522,2166
1292,-4866,2073
1568,-5074,2060
1830,-4942,1986
2044,-4958,1846
2462,-4596,1888
2416,-4116,1788
2392,-3550,1751
2428,-2896,1697
2512,-2218,1569
2446,-1554,1565
2422,-916,1443
2298,-342,1387
2220,178,1193
2154,536,1148
2008,874,1066
1856,832,1066
1600,658,917
1540,238,846
1460,-198,812
1358,-816,685
1216,-1412,573
1104,-2116,551
1014,-2748,509
916,-3296,423
736,-3886,376
666,-4304,307
472,-4706,229
92,-4734,127
32,-4578,146
-140,-4336,60
-320,-3924,22
-474,-3350,13
-690,-2718,-31
-762,-2042,-86
-888,-1364,-179
-924,-700,-255
-932,-114,-300
-920,430,-340
-864,1024,-312
-756,1164,-343
-464,1126,-330
-260,912,-328
34,592,-385
372,114,-445
708,-464,-359
952,-1072,-398
1280,-1676,-366
1586,-2276,-127
1868,-2874,-249
2180,-3808,-249
2458,-4078,-183
2948,-4236,-184
3124,-4280,-217
3262,-4142,-107
3354,-3922,-42
3406,-3488,-12
3416,-3002,115
3366,-2424,165
3296,-1740,227
3220,-1128,332
3088,-534,389
2924,502,506
2572,830,495
2410,1086,599
2184,1140,661
2030,1112,723
1820,864,847
1648,506,858
1458,-14,943
1288,-594,1050
1136,-1272,1227
922,-2736,1306
738,-3414,1373
330,-3974,1414
150,-4502,1535
-48,-4900,1590
-256,-5164,1687
-490,-5316,1764
-672,-5374,1826
-848,-5188,1890
-1106,-4832,2012
-1392,-3866,2063
-1542,-3320,2074
-1910,-2646,2092
-2034,-2012,2068
-2094,-1448,2171
-2154,-936,2238
-2134,-512,2277
-2146,-126,2257
-2018,56,2333
-1884,132,2354
-1710,38,2311
-1424,-522,2311
-1204,-1144,2264
-616,-1702,2282
-248,-2310,2258
74,-2918,2231
424,-3596,2245
794,-4132,2218
1046,-4596,2158
1358,-4922,2072
1638,-5142,2039
1886,-5234,1954
2108,-5158,1832
2274,-4436,1834
2356,-4032,1718
2474,-3476,1736
2452,-2828,1707
2484,-2108,1595
2462,-1486,1527
2408,-850,1510
2326,-278,1427
2246,232,1351
2118,612,1224
1958,816,1085
1836,918,1009
1676,588,917
1646,210,825
1420,-300,752
1348,-872,707
1222,-1560,692
1078,-2158,620
984,-2848,535
850,-3438,418
738,-3910,467
572,-4302,315
452,-4644,208
326,-4778,200
218,-4576,132
32,-4230,83
-352,-3756,67
-496,-3212,26
-620,-2626,-98
-734,-1950,-143
-828,-1252,-210
-862,-632,-225
-894,-40,-291
-906,476,-372
-842,842,-312
-720,1100,-316
-598,1124,-375
-202,908,-387
44,516,-364
422,8,-380
714,-514,-378
974,-1124,-297
1318,-1724,-285
1628,-2430,-329
1898,-2970,-272
2234,-3438,-449
2492,-3868,-215
2726,-4150,-133
2972,-4330,-105
3088,-4110,-73
3320,-3838,-32
3348,-3382,79
3320,-2846,113
3294,-2286,188
3276,-1658,243
3180,-972,320
3038,-432,409
2930,76,481
2748,566,488
2548,1108,675
2328,1152,768
1962,1050,816
1772,794,868
1580,368,933
1428,-160,1005
1246,-760,1135
1056,-1472,1123
840,-2178,1296
654,-2898,1303
442,-3562,1523
254,-4152,1646
-8,-4976,1683
-204,-5232,1724
-536,-5342,1813
-742,-5258,1842
-976,-5012,1876
-1248,-4662,2009
-1490,-4142,2033
-1646,-3596,2086
-1858,-2916,2170
-1936,-2334,2173
-2046,-1660,2153
-2172,-1084,2234
-2120,-240,2264
-2152,-4,2267
-2004,158,2305
-1824,138,2313
-1614,-110,2374
-1340,-482,2324
-1004,-856,2323
-758,-1452,2345
-462,-2050,2295
-60,-2674,2286
242,-3272,2233
592,-3834,2212
880,-4742,2078
1440,-5030,2112
1766,-5126,2016
1946,-5176,1902
2178,-5026,1950
2294,-4732,1924
2344,-4274,1743
2472,-3726,1793
2480,-3136,1746
2478,-2442,1628
2462,-1782,1492
2434,-354,1408
2364,44,1383
2252,498,1262
2040,750,1234
1902,926,1119
1752,940,1072
1626,796,930
1568,462,943
1456,-72,793
1332,-570,749
1232,-1202,677
1162,-1876,564
1014,-3304,564
906,-3694,475
538,-4122,392
476,-4496,339
352,-4656,282
244,-4748,232
88,-4642,158
-114,-4430,116
-268,-4038,73
-442,-3518,61
-580,-2912,0
-746,-1778,-96
-834,-930,-205
-880,-310,-231
-904,212,-242
-858,622,-291
-854,988,-334
-726,1154,-344
-562,1152,-357
-380,1018,-399
-96,770,-356
146,368,-378
514,-214,-342
780,-1404,-373
1386,-2028,-339
1780,-2658,-330
2072,-3160,-252
2330,-3632,-290
2654,-4002,-261
2806,-4208,-215
3058,-4322,-137
3264,-4240,-137
3320,-4034,38
3342,-3664,113
3354,-2682,119
3318,-2082,220
3222,-1390,274
3124,-796,342
2982,-216,439
2864,260,432
2720,694,521
2548,1034,587
2302,1150,678
2128,1212,992
1860,1020,913
1768,210,923
1558,-378,1036
1206,-1024,1126
1048,-1706,1240
818,-2456,1301
626,-3108,1397
404,-3800,1428
216,-4390,1555
40,-4808,1617
-192,-5170,1699
-412,-5270,1797
-586,-5320,1791
-796,-4938,2009
-1286,-4540,2036
-1514,-4030,2123
-1666,-3458,2157
-1842,-2832,2156
-1928,-2170,2201
-2054,-1602,2178
-2134,-992,2240
-2148,-576,2270
-2128,-210,2294
-2078,174,2319
-1954,100,2313
-1576,-166,2366
-1328,-536,2333
-994,-998,2316
-698,-1498,2306
-374,-2118,2316
-54,-2720,2265
266,-3364,2210
630,-3912,2226
968,-4404,2146
1270,-5014,2098
1574,-5172,1999
2296,-5174,1943
2190,-5016,1874
2372,-4706,1911
2366,-4208,1863
2462,-3654,1787
2434,-3042,1719
2466,-2404,1692
2444,-1716,1581
2398,-994,1521
2338,-390,1293
2256,632,1277
2150,796,1225
1982,920,1141
1756,912,1048
1604,736,981
1542,394,829
1434,-94,859
1376,-684,762
1264,-1242,671
1100,-1930,586
988,-2572,284
852,-3234,471
710,-4170,392
596,-4494,299
320,-4700,222
234,-4750,169
94,-4586,199
-100,-4384,69
-268,-3968,142
-442,-3464,78
-614,-2850,-26
-728,-2186,1
-862,-1504,-152
-898,-852,-206
-936,332,-260
-916,700,-326
-834,1052,-290
-742,1176,-285
-552,1190,-400
-312,1072,-323
-88,704,-379
250,270,-319
554,-218,-333
868,-846,-320
1196,-1468,-376
1476,-2748,-294
1852,-3260,-225
2378,-3668,-204
2626,-4012,-168
2882,-4196,-93
3114,-4238,-118
3258,-4176,-66
3332,-3956,-52
3416,-3604,8
3362,-3126,141
3338,-2554,253
3324,-1318,271
3232,-712,300
3000,-96,357
2826,382,410
2660,778,531
2498,1020,633
2302,1156,655
2058,1168,816
1840,960,874
1672,620,969
1508,206,1056
1376,-1068,1108
1180,-1764,1205
804,-2496,1315
592,-3174,1399
420,-3860,1475
194,-4322,1497
20,-4840,1589
-248,-5128,1686
-458,-5322,1753
-654,-5252,1812
-844,-5140,1950
-1124,-4834,1988
-1306,-3904,2052
-1550,-3322,2119
-1914,-2658,2178
-2018,-2020,2192
-2116,-1436,2220
-2122,-908,2228
-2112,-474,2320
-2156,-108,2300
-2036,88,2303
-1918,148,2376
-1722,78,2369
-1520,-754,2329
-1284,-1050,2331
-672,-1642,2307
-320,-2262,2299
46,-2854,2279
410,-3486,2263
724,-4018,2238
1026,-4472,2170
1332,-4840,2157
1578,-5080,2134
1866,-5172,1992
2116,-5064,1884
2246,-4392,1854
2388,-4064,1814
2462,-3476,1766
2466,-2824,1678
2484,-2172,1639
2458,-1482,1566
2372,-820,1454
2324,-230,1439
2242,290,1272
2086,620,1273
1956,806,1119
1816,966,995
1698,682,962
1576,310,874
1368,-226,775
1318,-808,689
1180,-1446,665
1084,-2086,542
988,-2684,462
846,-3320,470
700,-3826,467
574,-4246,381
432,-4526,309
328,-4720,198
194,-4586,166
26,-4270,80
-278,-3838,71
-472,-3294,-16
-630,-2654,-35
-752,-1988,-61
-878,-1300,-200
-958,-666,-297
-976,-90,-275
-928,462,-308
-888,840,-337
-778,1114,-349
-698,1150,-383
-480,960,-372
40,564,-353
344,134,-351
646,-446,-439
958,-1102,-394
1278,-1674,-357
1596,-2326,-416
1888,-2874,-308
2178,-3410,-300
2432,-3790,-269
2710,-4336,-223
2914,-4232,-164
3104,-4104,-108
3342,-3858,-96
3364,-3406,31
3376,-2856,78
3370,-2330,131
3294,-1638,241
3164,-1032,228
3056,-430,343
2942,122,367
2754,600,524
2588,1138,607
2444,1208,686
1962,1108,763
1770,872,741
1614,438,914
1414,-122,1016
1222,-718,1105
1030,-1408,1186
808,-2150,1176
666,-2860,1322
446,-3468,1371
240,-4102,1584
38,-5008,1578
-160,-5248,1655
-560,-5350,1708
-790,-5258,1823
-1070,-5034,1823
-1270,-4628,1961
-1464,-4146,2063
-1676,-3622,2095
-1844,-3002,2155
-2024,-2376,2190
-2124,-1736,2230
-2186,-1174,2276
-2190,-272,2297
-2176,52,2265
-2014,200,2309
-1858,148,2305
-1634,-86,2390
-1386,-392,2326
-1116,-824,2302
-784,-1398,2332
-446,-1964,2276
-150,-2618,2310
208,-3198,2227
536,-3804,2184
860,-4730,2154
1382,-5058,2136
1694,-5192,2019
1918,-5172,1935
2140,-5026,1945
2226,-4772,1823
2346,-4296,1859
2412,-3786,1778
2468,-3170,1707
2464,-2486,1683
2426,-1832,1515
2362,-1144,1490
2296,94,1388
2248,472,1288
2014,722,1226
1912,942,1162
1746,932,1042
1658,736,1032
1582,430,852
1446,52,792
1342,-566,709
1236,-1138,661
1092,-1826,561
1006,-2496,465
860,-3654,428
708,-4120,426
472,-4464,308
330,-4640,221
208,-4712,193
64,-4622,130
-86,-4436,142
-278,-4012,39
-442,-3578,-26
-590,-2912,-50
-738,-2254,-108
-842,-800,-170
-904,-320,-184
-942,252,-279
-894,614,-311
-840,1022,-372
-756,1142,-377
-558,1216,-300
-388,1086,-337
-132,794,-395
166,352,-365
468,-196,-474
810,-770,-424
1124,-2026,-324
1414,-2638,-296
2118,-3212,-302
2350,-3682,-272
2628,-4024,-238
2852,-4198,-238
3064,-4294,-180
3258,-4172,-85
3350,-3984,-45
3374,-3600,32
3404,-3146,104
3302,-2566,173
3302,-1440,204
3204,-686,337
2994,-118,345
2854,422,432
2702,788,470
2492,1082,565
2280,1226,716
2054,1180,747
1874,982,756
1654,638,862
1506,162,884
1348,-462,1147
1140,-1752,1193
940,-2508,1300
574,-3198,1361
408,-3874,1491
226,-4366,1503
-44,-4830,1623
-312,-5156,1680
-466,-5288,1708
-662,-5338,1737
-888,-5152,1845
-1166,-4830,1900
-1380,-4386,2051
-1578,-3244,2049
-1802,-2638,2117
-2024,-2006,2194
-2156,-1372,2215
-2186,-852,2208
-2220,-424,2252
-2152,-2,2298
-2062,126,2281
-1942,186,2343
-1772,32,2350
-1520,-226,2292
-1220,-590,2281
-916,-1652,2316
-350,-2320,2217
50,-2906,2287
326,-3516,2250
662,-4070,2187
1038,-4490,2198
1302,-4864,2110
1598,-5086,2073
1846,-5196,1967
2040,-5140,1895
2240,-4896,1748
2338,-4048,1788
2412,-3468,1725
2446,-2776,1638
2456,-2140,1633
2438,-1418,1521
2376,-746,1512
2284,-224,1375
2176,298,1313
2088,654,1167
1974,902,1173
1802,974,995
1690,924,919
1566,244,811
1470,-256,786
1266,-812,683
1162,-1484,625
1080,-2124,523
944,-2774,471
838,-3408,445
690,-3888,367
550,-4274,342
436,-4562,265
290,-4692,158
162,-4712,91
-20,-4248,41
-176,-3776,21
-526,-3214,31
-708,-2574,-128
-780,-1930,-85
-850,-1258,-163
-932,-608,-243
-978,-42,-278
-948,508,-341
-886,868,-312
-814,1128,-353
-668,1180,-309
-464,912,-346
-306,522,-416
336,52,-430
626,-570,-422
974,-1142,-416
1252,-1790,-364
1638,-2364,-334
1938,-2968,-363
2176,-3442,-213
2418,-3886,-193
2694,-4100,-159
2904,-4242,-223
3074,-4130,-105
3240,-3804,9
3358,-3376,46
3322,-2828,153
3274,-2220,177
3214,-1628,242
3136,-986,305
3028,-422,332
2930,146,374
2756,566,475
2562,918,607
2380,1128,709
2154,1082,747
2002,802,880
1602,370,942
1482,-208,944
1258,-780,1103
1024,-1472,1100
868,-2258,1225
674,-2938,1362
438,-3612,1414
276,-4186,1427
64,-4708,1614
-174,-5036,1608
-386,-5346,1660
-596,-5230,1861
-1026,-4948,1875
-1280,-4638,1959
-1476,-4142,1941
-1652,-3508,2035
-1802,-2938,2060
-1968,-2248,2131
-2110,-1596,2140
-2200,-1088,2156
-2214,-586,2251
-2166,-204,2252
-2080,134,2210
-1986,106,2320
-1606,-120,2287
-1346,-478,2263
-1072,-922,2319
-704,-1474,2259
-324,-2098,2274
-42,-2676,2215
268,-3302,2236
586,-3864,2185
954,-4376,2101
1206,-4782,2100
1510,-5148,2034
1790,-5200,1928
2240,-5018,1879
2282,-4662,1879
2394,-4180,1753
2480,-3686,1691
2464,-3082,1609
2456,-2396,1589
2448,-1728,1511
2398,-1034,1495
2340,-458,1305
2244,118,1242
2138,796,1147
2010,950,1089
1768,928,1021
1632,714,1024
1512,402,886
1428,-104,732
1334,-656,731
1228,-1280,623
1144,-1928,526
970,-2554,764
864,-3182,365
758,-4226,300
606,-4522,245
464,-4736,237
234,-4786,233
36,-4690,167
-92,-4388,106
-308,-3982,107
-482,-3502,-29
-650,-2858,-59
-734,-2208,-121
-824,-1514,-423
-952,-856,-218
-930,326,-345
-932,714,-315
-786,1050,-373
-680,1162,-336
-546,1122,-365
-318,1008,-365
-30,708,-369
228,212,-386
570,-310,-455
870,-912,-442
1206,-1496,-462
1486,-2154,-376
1806,-3296,-316
2118,-3700,-312
2634,-4048,-222
2878,-4286,-281
3104,-4328,-204
3222,-4236,-148
3358,-3964,-59
3410,-3582,-28
3360,-3020,76
3346,-2516,111
3262,-1896,456
3172,-1198,355
3138,-130,281
2962,468,418
2616,842,464
2462,1066,537
2248,1170,636
2080,1110,681
1832,922,817
1666,540,900
1468,30,911
1332,-542,1001
1150,-1226,1059
910,-1920,1227
742,-3452,1317
542,-3976,1375
88,-4494,1517
-84,-4880,1602
-284,-5192,1656
-494,-5354,1732
-700,-5334,1761
-878,-5104,1767
-1132,-4768,1911
-1358,-4286,1936
-1612,-3762,2041
-1754,-3144,2090
-1924,-2012,2108
-2040,-1262,2132
-2118,-716,2182
-2186,-340,2309
-2082,22,2298
-1996,154,2274
-1860,152,2281
-1650,-56,2286
-1436,-368,2295
-1168,-756,2289
-874,-1262,2331
-532,-1840,2204
-172,-2984,2193
170,-3652,2218
990,-4188,2182
1136,-4632,2119
1406,-4934,2089
1696,-5074,2025
1964,-5192,1877
2156,-5040,1905
2342,-4790,1900
2418,-4378,1787
2440,-3848,1772
2484,-3188,1660
2476,-2588,1565
2422,-1252,1486
2410,-598,1411
2292,-78,1315
2160,388,1294
2090,760,1221
1970,952,1153
1804,958,1073
1674,814,1001
1590,564,851
1498,72,801
1376,-444,602
1264,-1018,580
1182,-2326,518
1086,-2960,448
832,-3552,394
688,-4080,368
506,-4424,325
402,-4628,278
264,-4754,245
58,-4702,150
-30,-4478,72
-238,-4078,123
-460,-3624,0
-576,-3002,-104
-682,-1734,-145
-840,-1016,-162
-928,-450,-223
-930,158,-256
-884,644,-271
-798,924,-293
-704,1162,-280
-624,1188,-292
-384,1064,-292
-126,754,-422
198,358,-398
470,-154,-407
790,-1404,-452
1106,-2000,-343
1736,-2588,-304
2070,-3156,-292
2332,-3598,-197
2614,-4004,-199
2820,-4196,-185
3058,-4284,-227
3254,-4266,-168
3346,-4030,-46
3390,-3656,74
3388,-3188,71
3340,-2050,143
3356,-1374,178
3150,-794,273
3024,-184,340
2844,340,460
2694,708,510
2520,1090,503
2302,1190,637
2064,1198,708
1896,972,807
1726,696,976
1554,220,981
1368,-1040,1059
1158,-1740,1191
764,-2504,1213
580,-3182,1339
410,-3854,1335
198,-4394,1487
-36,-4818,1551
-258,-5156,1627
-454,-5350,1699
-634,-5338,1779
-828,-5166,1932
-1108,-4872,2000
-1324,-3924,2028
-1528,-3342,2041
-1896,-2714,2156
-2012,-2054,2130
-2094,-1382,2188
-2136,-896,2141
-2186,-458,2208
-2108,-138,2261
-1992,92,2281
-1882,132,2333
-1680,72,2328
-1474,-252,2300
-1218,-1168,2311
-880,-1658,2288
-282,-2338,2227
60,-2946,2293
390,-3484,2168
750,-4064,2204
1084,-4524,2144
1334,-4868,2177
1620,-5074,2058
1878,-5202,1957
2102,-5138,1890
2248,-4920,1796
2382,-4040,1789
2444,-3438,1753
2528,-2762,1664
2510,-2176,1548
2394,-1464,1492
2414,-812,1404
2334,-258,1343
2242,276,1298
2144,628,1222
1990,892,1171
1820,946,962
1710,856,907
1630,236,841
1546,-256,774
1312,-908,694
1148,-1480,601
1078,-2164,618
936,-2826,505
788,-3410,471
674,-3878,371
552,-4292,310
456,-4568,270
318,-4714,171
152,-4756,79
-22,-4188,65
-198,-3734,14
-482,-3200,-20
-630,-2560,-152
-780,-1890,-104
-870,-1218,-236
-902,-522,-228
-950,30,-309
-896,540,-376
-820,864,-378
-752,1076,-352
-604,1170,-382
-428,902,-431
-184,532,-340
390,80,-448
730,-512,-348
1058,-1122,-386
1362,-1778,-336
1640,-2450,-336
1930,-2974,-316
2236,-3456,-237
2506,-3864,-199
2744,-4088,-122
2954,-4290,-148
3162,-4122,-109
3292,-3814,-78
3386,-3360,51
3378,-2848,123
3296,-2242,180
3248,-1614,246
3176,-1006,290
3060,-356,316
2874,156,336
2820,584,426
2606,948,613
2368,1166,679
2138,1044,781
1982,762,771
1532,386,873
1396,-196,972
1200,-802,1041
998,-1484,1172
844,-2208,1217
660,-2902,1276
456,-3592,1382
206,-4124,1479
34,-4636,1605
-160,-5060,1722
-386,-5346,1748
-834,-5286,1798
-1012,-4984,1881
-1270,-4630,1969
-1524,-4100,2049
-1692,-3558,2070
-1848,-2948,2069
-2024,-2314,2123
-2098,-1700,2161
-2158,-1080,2145
-2158,-656,2240
-2146,26,2213
-2046,162,2293
-1970,122,2319
-1614,-106,2266
-1308,-446,2308
-1040,-932,2264
-704,-1486,2258
-422,-2032,2232
-98,-2702,2228
280,-3338,2234
582,-3894,2196
908,-4424,2138
1206,-5068,2076
1460,-5202,2057
1988,-5218,2021
2172,-5026,1917
2296,-4680,1927
2396,-4250,1848
2452,-3682,1743
2478,-3072,1706
2472,-2396,1642
2444,-1734,1555
2414,-1062,1490
2366,-444,1287
2248,600,1232
2214,776,1161
2044,932,1094
1760,894,925
1652,702,912
1530,380,819
1410,-104,777
1390,-688,710
1242,-1286,616
1110,-1936,602
1018,-2570,528
890,-3228,387
740,-3726,341
646,-4490,337
494,-4690,245
204,-4742,195
80,-4620,80
-160,-4370,40
-302,-3974,72
-536,-3408,27
-612,-2804,-141
-774,-2146,-87
-866,-1454,-131
-930,-782,-273
-878,-168,-239
-900,742,-315
-594,1058,-353
-710,1192,-352
-482,1194,-358
-316,1044,-404
-44,730,-424
248,256,-424
550,-266,-379
908,-854,-394
1226,-1450,-366
1510,-2106,-341
1806,-3278,-329
2122,-3684,-208
2602,-4020,-256
2868,-4220,-201
3024,-4264,-190
3208,-4182,-148
3296,-3958,-157
3350,-3522,-12
3350,-3044,34
3292,-2480,120
3280,-1836,213
3194,-1164,308
3102,-62,396
2968,466,441
2616,824,490
2450,1104,607
2250,1200,546
2024,1112,794
1774,904,752
1626,594,886
1472,110,933
1314,-564,1046
1090,-1226,1227
944,-1854,1254
744,-3396,1385
